"Work","Chapter","Verse","Version","Script" 
"Rom","12","09","02TZ","[ἡ ἀγάπη ἀνυπόκριτος. ἀποστυγοῦντες τὸ πονηρόν κολλώμενοι τῷ ἀγαθῷ]" 
"Rom","12","10a","02TZ","[τῇ φιλαδελφίᾳ εἰς ἀλλήλους φιλόστοργοι]" 
"Rom","12","12","02TZ","[τῇ ἐλπίδι χαίροντες] τὴν θλῖψιν ὑπομένοντες [τῇ προσευχῇ προσκαρτεροῦντες.]" 
"Rom","12","14b","02TZ","[εὐλογεῖτε καὶ μὴ καταρᾶσθε.]" 
"Rom","12","16b","02TZ","[μὴ τὰ ὑψηλὰ φρονοῦντες ἀλλὰ τοῖς ταπεινοῖς συναπαγόμενοι· μὴ γίνεσθε φρόνιμοι παρ᾽ ἑαυτοῖς.]" 
"Rom","12","17a","02TZ","[μηδενὶ κακὸν ἀντὶ κακοῦ] ἀποδίδοτε." 
"Rom","12","19","02TZ","μὴ ἑαυτοὺς ἐκδικοῦντες· ἐμοὶ γάρ ἐκδίκησις κἀγὼ ἐκδικήσω λέγει κύριος." 
"Rom","12","18","02TZ","μετὰ πάντων ἀνθρώπων εἰρηνεύετε." 
"Rom","13","08b","02TZ","ὁ γὰρ ἀγαπῶν τὸν πλησίον νόμον πεπλήρωκεν." 
"Rom","13","09","02TZ","τὸ γὰρ· οὐ φονεύσεις οὐ μοιχεύσεις οὐ κλέψεις καὶ εἴ τις ἑτέρα ἐντολή ἐν τούτῳ τῷ λόγῳ [ἀνακεφαλαιοῦται ἐν τῷ· ἀγαπήσεις τὸν πλησίον σου ὡς σεαυτόν.]" 
"Rom","13","10","02TZ","[ἡ ἀγάπη τῷ πλησίον κακὸν] οὐ συνεργάζεται· [πλήρωμα οὖν νόμου ἡ ἀγάπη.]" 
"Rom","14","10","02TZ","[σὺ δὲ τί κρίνεις τὸν ἀδελφόν σου; ἢ καὶ σὺ τί ἐξουθενεῖς τὸν ἀδελφόν σου; πάντες γὰρ παραστησόμεθα] τῷ βήματι τοῦ Χριστοῦ." 
"Rom","14","23b","02TZ","[πᾶν δὲ ὃ οὐκ ἐκ πίστεως ἁμαρτία ἐστίν.]" 
"1Th","00","00","02TZ","πρὸς Θεσσαλονικεῖς α᾽." 
"1Th","02","15","02TZ","τῶν καὶ τὸν κύριον ἀποκτεινάντων καὶ τοὺς προφήτας αὐτῶν [καὶ ἡμᾶς ἐκδιωξάντων καὶ θεῷ μὴ ἀρεσκόντων καὶ πᾶσιν ἀνθρώποις ἐναντίων.]" 
"1Th","04","03","02TZ","[τοῦτο γάρ ἐστιν θέλημα τοῦ θεοῦ ὁ ἁγιασμὸς ὑμῶν ἀπέχεσθαι ὑμᾶς ἀπὸ τῆς πορνείας]" 
"1Th","04","04","02TZ","[εἰδέναι ἕκαστον ὑμῶν τὸ ἑαυτοῦ σκεῦος κτᾶσθαι ἐν ἁγιασμῷ καὶ τιμῇ]" 
"1Th","04","05","02TZ","[μὴ ἐν πάθει ἐπιθυμίας καθάπερ καὶ τὰ ἔθνη τὰ μὴ εἰδότα τὸν θεόν]" 
"1Th","04","16","02TZ","[ὅτι αὐτὸς ὁ κύριος ἐν κελεύσματι ἐν φωνῇ ἀρχαγγέλου καὶ ἐν σάλπιγγι θεοῦ καταβήσεται ἀπ᾽ οὐρανοῦ καὶ οἱ νεκροὶ ἐν Χριστῷ] ἀναστήσονται πρῶτοι." 
"1Th","04","17","02TZ","[ἔπειτα ἡμεῖς οἱ ζῶντες οἱ περιλειπόμενοι ἅμα σὺν αὐτοῖς ἁρπαγησόμεθα ἐν νεφέλαις εἰς ἀπάντησιν τοῦ κυρίου εἰς ἀέρα· καὶ οὕτως πάντοτε σὺν κυρίῳ ἐσόμεθα.]" 
"1Th","05","19","02TZ","[τὸ πνεῦμα μὴ σβέννυτε]" 
"1Th","05","20","02TZ","[προφητείας μὴ ἐξουθενεῖτε·]" 
"1Th","05","23","02TZ","[αὐτὸς δὲ ὁ θεὸς τῆς εἰρήνης ἁγιάσαι ὑμᾶς ὁλοτελεῖς] καὶ τὸ πνεῦμα ὑμῶν καὶ τὸ σῶμα καὶ ἡ ψυχὴ ἀμέμπτως ἐν τῇ παρουσίᾳ τοῦ κυρίου ἡμῶν καὶ σωτῆρος Χριστοῦ τηρηθείη." 
"2Th","00","00","02TZ","πρὸς Θεσσαλονικεῖς β΄." 
"2Th","01","06","02TZ","εἴπερ δίκαιον παρὰ κυρίῷ [ἀνταποδοῦναι τοῖς θλίβουσιν ὑμᾶς θλῖψιν]" 
"2Th","01","07","02TZ","[καὶ ὑμῖν τοῖς θλιβομένοις ἄνεσιν μεθ᾽ ἡμῶν ἐν τῇ ἀποκαλύψει τοῦ κυρίου] Ἰησοῦ ἐρχομένου ἀπ᾽ οὐρανοῦ μετ᾽ ἀγγέλων δυνάμεως αὐτοῦ" 
"2Th","01","08","02TZ","εἰς ἐκδίκησιν τοῖς [μὴ εἰδόσιν θεὸν καὶ τοῖς μὴ ὑπακούουσιν] τῷ εὐαγγελίῳ" 
"2Th","01","09","02TZ","οἵτινες δίκην τίσουσιν ὀλέθριον αἰώνιον [ἀπὸ προσώπου τοῦ κυρίου καὶ ἀπὸ τῆς δόξης τῆς ἰσχύος αὐτοῦ.]" 
"2Th","02","03","02TZ","[μή τις ὑμᾶς ἐξαπατήσῃ κατὰ μηδένα τρόπον ὅτι ἐὰν μὴ ἔλθῃ ἡ ἀποστασία πρῶτον καὶ ἀποκαλυφθῇ ὁ ἄνθρωπος τῆς ἀνομίας ὁ υἱὸς τῆς ἀπωλείας]" 
"2Th","02","04","02TZ","[ὁ ἀντικείμενος καὶ ὑπεραιρόμενος ἐπὶ πάντα λεγόμενον θεὸν ἢ σέβασμα ὥστε αὐτὸν εἰς τὸν ναὸν τοῦ θεοῦ καθίσαι ἀποδεικνύντα ἑαυτὸν ὅτι ἔστιν θεός]" 
"2Th","02","09","02TZ","[οὗ ἐστιν ἡ παρουσία κατ᾽ ἐνέργειαν τοῦ σατανᾶ ἐν πάσῃ δυνάμει καὶ σημείοις καὶ τέρασιν ψεύδους]" 
"2Th","02","10","02TZ","[καὶ ἐν πάσῃ ἀπάτῃ ἀδικίας τοῖς ἀπολλυμένοις ἀνθ᾽ ὧν τὴν ἀγάπην τῆς ἀληθείας οὐκ ἐδέξαντο εἰς τὸ σωθῆναι αὐτούς.]" 
"2Th","02","11","02TZ","καὶ διὰ τοῦτο ἔσται αὐτοῖς ἐνέργεια πλάνης" 
"2Th","02","12","02TZ","[ἵνα κριθῶσιν ἅπαντες οἱ μὴ πιστεύσαντες τῇ ἀληθείᾳ ἀλλὰ εὐδοκήσαντες τῇ ἀδικίᾳ.]" 
"2Th","03","10","02TZ","[καὶ γὰρ ὅτε ἦμεν πρὸς ὑμᾶς τοῦτο παρηγγέλλομεν ὑμῖν ὅτι εἴ τις οὐ θέλει ἐργάζεσθαι μηδὲ ἐσθιέτω.]" 
"Eph","00","00","02TZ","πρὸς Λαοδικεῖς []." 
"Eph","01","09","02TZ","[γνωρίσας ἡμῖν τὸ μυστήριον τοῦ θελήματος αὐτοῦ κατὰ τὴν] εὐδοκίαν ἣν [προέθετο]." 
"Eph","01","10","02TZ","[εἰς οἰκονομίαν τοῦ πληρώματος τῶν καιρῶν ἀνακεφαλαιώσασθαι τὰ πάντα ἐν τῷ Χριστῷ τὰ ἐπὶ τοῖς οὐρανοῖς καὶ τὰ ἐπὶ τῆς γῆς ἐν αὐτῷ]" 
"Eph","01","12","02TZ","[εἰς τὸ εἶναι ἡμᾶς εἰς ἔπαινον] δόξης [τοὺς προηλπικότας ἐν τῷ Χριστῷ·]" 
"Eph","01","13","02TZ","[ἐν ᾧ καὶ ὑμεῖς ἀκούσαντες τὸν λόγον τῆς ἀληθείας] τὸ εὐαγγέλιον ἐν ᾧ πιστεύσαντες ἐσφραγίσθητε τῷ πνεύματι τῆς ἐπαγγελίας αὐτοῦ τῷ ἁγίῳ" 
"Eph","01","17","02TZ","[ἵνα ὁ θεὸς τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ ὁ πατὴρ τῆς δόξης δώῃ ὑμῖν πνεῦμα σοφίας καὶ ἀποκαλύψεως ἐν ἐπιγνώσει αὐτοῦ]" 
"Eph","01","18","02TZ","[πεφωτισμένους τοὺς ὀφθαλμοὺς τῆς καρδίας ὑμῶν εἰς τὸ εἰδέναι ὑμᾶς τίς ἐστιν ἡ ἐλπὶς τῆς κλήσεως αὐτοῦ τίς ὁ πλοῦτος τῆς δόξης τῆς κληρονομίας αὐτοῦ ἐν τοῖς ἁγίοις]" 
"Eph","01","19","02TZ","[καὶ τί τὸ ὑπερβάλλον μέγεθος τῆς δυνάμεως αὐτοῦ εἰς ἡμᾶς τοὺς πιστεύοντας κατὰ τὴν ἐνέργειαν τοῦ κράτους τῆς ἰσχύος αὐτοῦ]" 
"Eph","01","20","02TZ","[ἣν ἐνήργηκεν ἐν τῷ Χριστῷ ἐγείρας αὐτὸν ἐκ νεκρῶν καὶ καθίσας αὐτὸν ἐν δεξιᾷ αὐτοῦ ἐν τοῖς ἐπουρανίοις]" 
"Eph","01","22a","02TZ","[καὶ πάντα ὑπέταξεν ὑπὸ τοὺς πόδας αὐτοῦ.]" 
"Eph","02","01","02TZ","[καὶ ὑμᾶς ὄντας νεκροὺς τοῖς παραπτώμασιν]" 
"Eph","02","02","02TZ","ἐν οἷς [] [περιεπατήσατε κατὰ τὸν αἰῶνα τοῦ κόσμου τούτου κατὰ τὸν ἄρχοντα τῆς ἐξουσίας] τοῦ ἀέρος [] τοῦ ἐνεργοῦντος [ἐν τοῖς υἱοῖς τῆς ἀπειθείας]" 
"Eph","02","03","02TZ","[ἐν οἷς καὶ ἡμεῖς πάντες ἀνεστράφημέν ποτε ἐν ταῖς ἐπιθυμίαις τῆς σαρκὸς ἡμῶν ποιοῦντες τὰ θελήματα τῆς σαρκὸς καὶ τῶν διανοιῶν καὶ ἤμεθα τέκνα φύσει ὀργῆς ὡς καὶ οἱ λοιποί·]" 
"Eph","02","10a","02TZ","[αὐτοῦ γάρ ἐσμεν ποίημα κτισθέντες ἐν Χριστῷ Ἰησοῦ ἐπὶ ἔργοις ἀγαθοῖς.]" 
"Eph","02","11","02TZ","μνημονεύοντες ὑμεῖς ποτε τὰ ἔθνη [] οἱ λεγόμενοι [ἀκροβυστία ὑπὸ τῆς λεγομένης περιτομῆς ἐν σαρκὶ χειροποιήτου]" 
"Eph","02","12","02TZ","ὅτι ἦτε ἐν τῷ καιρῷ [ἐκείνῳ χωρὶς Χριστοῦ ἀπηλλοτριωμένοι τῆς πολιτείας τοῦ Ἰσραὴλ καὶ] ξένοι τῶν διαθηκῶν καὶ τῆς ἐπαγγελίας ἐλπίδα μὴ ἔχοντες [καὶ ἄθεοι ἐν τῷ κόσμῳ·]" 
"Eph","02","13","02TZ","νυνὶ δὲ ἐν Χριστῷ (Ἰησοῦ) ὑμεῖς οἵ (ποτε) ὄντες [μακρὰν ἐγενήθητε ἐγγὺς ἐν τῷ] αἵματι αὐτοῦ." 
"Eph","02","14","02TZ","[αὐτὸς γάρ ἐστιν ἡ εἰρήνη ἡμῶν ὁ ποιήσας τὰ ἀμφότερα ἓν] τὸ μεσότοιχον λύσας τὴς (ἔχθρας) ἐν τῇ σαρκὶ" 
"Eph","02","15","02TZ","[τὸν νόμον τῶν ἐντολῶν ἐν δόγμασιν καταργήσας ἵνα τοὺς δύο κτίσῃ] ἐν ἑαυτῷ [εἰς ἕνα καινὸν ἄνθρωπον ποιῶν εἰρήνην]" 
"Eph","02","16","02TZ","[καὶ ἀποκαταλλάξῃ τοὺς ἀμφοτέρους] τῷ θεῷ ἐν ἑνὶ σώματι ἀποκτείνας τὴν ἔχθραν ἐν αὐτῷ διὰ τοῦ σταυροῦ." 
"Eph","02","17","02TZ","[καὶ ἐλθὼν εὐηγγελίσατο εἰρήνην ὑμῖν] τοῖς μακρὰν καὶ τοῖς ἐγγύς" 
"Eph","02","18","02TZ","[ὅτι δι᾽ αὐτοῦ ἔχομεν τὴν προσαγωγὴν οἱ ἀμφότεροι ἐν ἑνὶ πνεύματι πρὸς τὸν πατέρα.]" 
"Eph","02","19","02TZ","[ἄρα οὖν οὐκέτι ἐστὲ ξένοι καὶ πάροικοι] ἀλλὰ συμπολῖται τῶν ἁγίων ἀλλ᾽ οἰκεῖοι τοῦ θεοῦ." 
"Eph","02","20","02TZ","[ἐποικοδομηθέντες ἐπὶ τῷ θεμελίῳ τῶν ἀποστόλων ὄντος ἀκρογωνιαίου αὐτοῦ Χριστοῦ Ἰησοῦ]" 
"Eph","02","21","02TZ","[ἐν ᾧ πᾶσα οἰκοδομὴ συναρμολογουμένη αὔξει εἰς ναὸν ἅγιον ἐν κυρίῳ.]" 
"Eph","03","08","02TZ","[ἐμοὶ τῷ ἐλαχιστοτέρῳ πάντων ἁγίων ἐδόθη ἡ χάρις αὕτη] ἐν τοῖς ἔθνεσιν εὐαγγελίσασθαι τὸν ἀνεξιχνίαστον πλοῦτον τοῦ Χριστοῦ" 
"Eph","03","09","02TZ","καὶ φωτίσαι πάντας τίς ἡ οἰκονομία [τοῦ μυστηρίου τοῦ] ἀποκεκρυμμένου ἀπὸ τῶν αἰώνων τῷ θεῷ τῷ τὰ πάντα κτίσαντι" 
"Eph","03","10","02TZ","ἵνα γνωρισθῇ ταῖς ἀρχαῖς [καὶ ταῖς ἐξουσίαις ἐν τοῖς ἐπουρανίοις διὰ τῆς ἐκκλησίας ἡ πολυποίκιλος σοφία τοῦ θεοῦ]" 
"Eph","04","05","02TZ","[εἷς κύριος μία πίστις ἓν βάπτισμα·]" 
"Eph","04","06","02TZ","[εἷς θεὸς καὶ πατὴρ πάντων ὁ ἐπὶ πάντων καὶ διὰ πάντων καὶ] ἐν πᾶσιν ἡμῖν." 
"Eph","04","08","02TZ","[διὸ λέγει· ἀναβὰς εἰς ὕψος ᾐχμαλώτευσεν αἰχμαλωσίαν ἔδωκεν δόματα τοῖς ἀνθρώποις.]" 
"Eph","04","25","02TZ","[διὸ ἀποθέμενοι τὸ ψεῦδος λαλεῖτε ἀλήθειαν ἕκαστος μετὰ τοῦ πλησίον αὐτοῦ ὅτι ἐσμὲν ἀλλήλων μέλη.]" 
"Eph","04","26","02TZ","[ὀργίζεσθε καὶ] μὴ ἁμαρτάνετε ὁ ἥλιος ἵνα μὴ ἐπιδύῃ ἐπὶ τῷ παροργισμῷ ὑμῶν." 
"Eph","05","02","02TZ","[καὶ περιπατεῖτε ἐν ἀγάπῃ καθὼς καὶ ὁ Χριστὸς ἠγάπησεν ὑμᾶς καὶ παρέδωκεν ἑαυτὸν ὑπὲρ ἡμῶν προσφορὰν καὶ θυσίαν τῷ θεῷ εἰς ὀσμὴν εὐωδίας.]" 
"Eph","05","11","02TZ","[καὶ μὴ συνκοινωνεῖτε τοῖς ἔργοις τοῖς ἀκάρποις τοῦ σκότους μᾶλλον δὲ καὶ ἐλέγχετε.]" 
"Eph","05","14","02TZ","[διὸ λέγει· ἔγειρε ὁ καθεύδων καὶ ἀνάστα ἐκ τῶν νεκρῶν καὶ ἐπιφαύσει σοι ὁ Χριστός.]" 
"Eph","05","18","02TZ","[καὶ μὴ μεθύσκεσθε οἴνῳ ἐν ᾧ ἐστιν ἀσωτία ἀλλὰ πληροῦσθε ἐν πνεύματι]" 
"Eph","05","19","02TZ","[λαλοῦντες ἑαυτοῖς ψαλμοῖς καὶ ὕμνοις καὶ ᾠδαῖς πνευματικαῖς ᾄδοντες καὶ ψάλλοντες τῇ καρδίᾳ ὑμῶν τῷ κυρίῳ.]" 
"Eph","05","22","02TZ","αἱ γυναῖκες τοῖς ἀνδράσιν ὑποτασσέσθωσαν" 
"Eph","05","23","02TZ","[ὅτι ἀνήρ ἐστιν κεφαλὴ τῆς γυναικὸς ὡς καὶ ὁ Χριστὸς κεφαλὴ τῆς ἐκκλησίας.]" 
"Eph","05","28b","02TZ","τὴν ἑαυτοῦ σάρκα ἀγαπᾷ ὁ γυναῖκα ἀγαπῶν." 
"Eph","05","29","02TZ","οὐδεὶς τὴν ἑαυτοῦ σάρκα μισεῖ [ἀλλὰ ἐκτρέφει καὶ θάλπει αὐτήν καθὼς καὶ ὁ Χριστὸς τὴν ἐκκλησίαν·]" 
"Eph","05","31","02TZ","ἀντὶ ταύτης καταλείψει [ἄνθρωπος τὸν πατέρα καὶ τὴν] μητέρα καὶ ἔσονται οἱ δύο εἰς σάρκα μίαν." 
"Eph","05","32","02TZ","[τὸ μυστήριον τοῦτο μέγα ἐστίν ἐγὼ δὲ λέγω εἰς Χριστὸν καὶ εἰς τὴν ἐκκλησίαν.]" 
"Eph","06","01","02TZ","[τὰ τέκνα ὑπακούετε τοῖς γονεῦσιν ὑμῶν ἐν κυρίῳ· τοῦτο γάρ ἐστιν δίκαιον.]" 
"Eph","06","02a","02TZ","[τίμα τὸν πατέρα σου καὶ τὴν μητέρα]" 
"Eph","06","04","02TZ","καὶ οἱ γονεῖς ἐκτρέφετε τὰ τέκνα ὑμῶν ἐν [παιδείᾳ καὶ νουθεσίᾳ κυρίου.]" 
"Eph","06","11","02TZ","[ἐνδύσασθε τὴν πανοπλίαν τοῦ θεοῦ πρὸς τὸ δύνασθαι ὑμᾶς στῆναι πρὸς τὰς μεθοδίας τοῦ διαβόλου]" 
"Eph","06","12","02TZ","[ὅτι οὐκ ἔστιν ἡμῖν ἡ πάλη πρὸς αἷμα καὶ σάρκα ἀλλὰ πρὸς τὰς ἀρχάς πρὸς τὰς ἐξουσίας πρὸς τοὺς κοσμοκράτορας τοῦ σκότους τούτου πρὸς τὰ πνευματικὰ τῆς πονηρίας ἐν τοῖς ἐπουρανίοις.]" 
"Eph","06","14","02TZ","[στῆτε οὖν περιζωσάμενοι τὴν ὀσφὺν ὑμῶν ἐν ἀληθείᾳ καὶ ἐνδυσάμενοι τὸν θώρακα τῆς δικαιοσύνης]" 
"Eph","06","15","02TZ","[καὶ ὑποδησάμενοι τοὺς πόδας ἐν ἑτοιμασίᾳ τοῦ εὐαγγελίου τῆς εἰρήνης]" 
"Eph","06","16","02TZ","[ἐν πᾶσιν ἀναλαβόντες τὸν θυρεὸν τῆς πίστεως ἐν ᾧ δυνήσεσθε πάντα τὰ βέλη τοῦ πονηροῦ τὰ πεπυρωμένα σβέσαι.]" 
"Eph","06","17","02TZ","[καὶ τὴν περικεφαλαίαν τοῦ σωτηρίου δέξασθε καὶ τὴν μάχαιραν τοῦ πνεύματος ὅ ἐστιν ῥῆμα θεοῦ]" 
"Eph","06","18","02TZ","[διὰ πάσης προσευχῆς καὶ δεήσεως προσευχόμενοι ἐν παντὶ καιρῷ ἐν πνεύματι καὶ εἰς αὐτὸ ἀγρυπνοῦντες ἐν πάσῃ προσκαρτερήσει καὶ δεήσει περὶ πάντων τῶν ἁγίων]" 
"Eph","06","19","02TZ","[καὶ ὑπὲρ ἐμοῦ ἵνα μοι δοθῇ λόγος ἐν ἀνοίξει τοῦ στόματός μου ἐν παρρησίᾳ γνωρίσαι τὸ μυστήριον τοῦ εὐαγγελίου]" 
"Eph","06","20","02TZ","[ὑπὲρ οὗ πρεσβεύω ἐν ἁλύσει ἵνα ἐν αὐτῷ παρρησιάσωμαι ὡς δεῖ με λαλῆσαι.]" 
"Col","00","00","02TZ","πρὸς Κολασσαεῖς." 
"Col","01","05","02TZ","[διὰ τὴν ἐλπίδα τὴν ἀποκειμένην ἐν τοῖς οὐρανοῖς] ἣν ἠκούσατε [ἐν τῷ λόγῳ τῆς ἀληθείας τοῦ εὐαγγελίου]" 
"Col","01","06","02TZ","[τοῦ παρόντος εἰς ὑμᾶς καθὼς καὶ ἐν παντὶ τῷ κόσμῳ ἐστὶν καρποφορούμενον καὶ αὐξανόμενον καθὼς καὶ ἐν ὑμῖν ἀφ᾽ ἧς ἡμέρας ἠκούσατε καὶ ἐπέγνωτε τὴν χάριν τοῦ θεοῦ ἐν ἀληθείᾳ·]" 
"Col","01","15a","02TZ","[ὅς ἐστιν εἰκὼν τοῦ θεοῦ τοῦ ἀοράτου]" 
"Col","01","17a","02TZ","[καὶ αὐτός ἐστιν πρὸ πάντων]" 
"Col","01","19","02TZ","[ὅτι ἐν αὐτῷ εὐδόκησεν πᾶν τὸ πλήρωμα κατοικῆσαι]" 
"Col","01","20","02TZ","[καὶ δι᾽ αὐτοῦ ἀποκαταλλάξαι τὰ πάντα εἰς αὐτόν εἰρηνοποιήσας διὰ τοῦ αἵματος τοῦ σταυροῦ αὐτοῦ δι᾽ αὐτοῦ εἴτε τὰ ἐπὶ τῆς γῆς εἴτε τὰ ἐν τοῖς οὐρανοῖς.]" 
"Col","01","21","02TZ","[καὶ ὑμᾶς ποτε ὄντας ἀπηλλοτριωμένους καὶ ἐχθροὺς τῇ διανοίᾳ ἐν τοῖς ἔργοις τοῖς πονηροῖς]" 
"Col","01","22a","02TZ","[νυνὶ δὲ ἀποκατήλλαξεν ἐν τῷ σώματι αὐτοῦ διὰ τοῦ θανάτου.]" 
"Col","01","24","02TZ","[νῦν χαίρω ἐν τοῖς παθήμασιν ὑπὲρ ὑμῶν καὶ ἀνταναπληρῶ τὰ ὑστερήματα τῶν θλίψεων τοῦ Χριστοῦ ἐν τῇ σαρκί μου ὑπὲρ τοῦ σώματος αὐτοῦ ὅ ἐστιν ἡ ἐκκλησία.]" 
"Col","02","04","02TZ","[τοῦτο λέγω ἵνα μηδεὶς ὑμᾶς παραλογίζηται ἐν πιθανολογίᾳ.]" 
"Col","02","08","02TZ","[βλέπετε μή τις ὑμᾶς ἔσται ὁ συλαγωγῶν διὰ τῆς φιλοσοφίας καὶ κενῆς ἀπάτης κατὰ τὴν παράδοσιν τῶν ἀνθρώπων κατὰ τὰ στοιχεῖα τοῦ κόσμου καὶ οὐ κατὰ Χριστόν.]" 
"Col","02","13","02TZ","[καὶ ὑμᾶς νεκροὺς ὄντας τοῖς παραπτώμασιν καὶ τῇ ἀκροβυστίᾳ τῆς σαρκὸς ὑμῶν συνεζωοποίησεν ὑμᾶς σὺν αὐτῷ χαρισάμενος ἡμῖν πάντα τὰ παραπτώματα.]" 
"Col","02","16","02TZ","[μὴ οὖν τις ὑμᾶς κρινέτω ἐν βρώσει ἢ ἐν πόσει ἢ ἐν μέρει ἑορτῆς ἢ νουμηνίας] καὶ σαββάτων" 
"Col","02","17","02TZ","ὅ ἐστιν [σκιὰ τῶν μελλόντων τὸ δὲ σῶμα τοῦ Χριστοῦ.]" 
"Col","02","18","02TZ","[μηδεὶς ὑμᾶς καταβραβευέτω] θέλων ἐν ταπεινοφροσύνῃ [] τῶν ἀγγέλων (ἃ) [] ἑώρακεν ἐμβατεύειν [εἰκῇ φυσιούμενος ὑπὸ τοῦ νοὸς τῆς σαρκὸς αὐτοῦ]" 
"Col","02","19a","02TZ","[καὶ οὐ κρατῶν τὴν κεφαλήν.]" 
"Col","02","21","02TZ","[μὴ ἅψῃ μηδὲ γεύσῃ μηδὲ θίγῃς]" 
"Col","02","22","02TZ","[ἅ ἐστιν πάντα εἰς φθορὰν τῇ ἀποχρήσει κατὰ τὰ ἐντάλματα καὶ διδασκαλίας τῶν ἀνθρώπων;]" 
"Col","03","09","02TZ","[μὴ ψεύδεσθε εἰς ἀλλήλους ἀπεκδυσάμενοι τὸν παλαιὸν ἄνθρωπον σὺν ταῖς πράξεσιν αὐτοῦ]" 
"Col","03","10","02TZ","[καὶ ἐνδυσάμενοι τὸν νέον τὸν ἀνακαινούμενον εἰς ἐπίγνωσιν κατ᾽ εἰκόνα τοῦ κτίσαντος αὐτόν.]" 
"Col","04","10","02TZ","[ἀσπάζεται ὑμᾶς Ἀρίσταρχος ὁ συναιχμάλωτός μου καὶ Μᾶρκος ὁ ἀνεψιὸς Βαρναβᾶ περὶ οὗ ἐλάβετε ἐντολάς] ἵνα ἐὰν ἔλθῃ πρὸς ὑμᾶς δέξησθε αὐτόν." 
"Col","04","11","02TZ","[καὶ Ἰησοῦς ὁ λεγόμενος Ἰοῦστος οἱ ὄντες ἐκ περιτομῆς] οὗτοι γὰρ μόνοι μου εἰσὶ συνεργοί [εἰς τὴν βασιλείαν τοῦ θεοῦ οἵτινες ἐγενήθησάν μοι παρηγορία.]" 
"Col","04","12","02TZ","[ἀσπάζεται ὑμᾶς Ἐπαφρᾶς ὁ ἐξ ὑμῶν δοῦλος Χριστοῦ Ἰησοῦ πάντοτε ἀγωνιζόμενος ὑπὲρ ὑμῶν ἐν ταῖς προσευχαῖς ἵνα σταθῆτε τέλειοι καὶ πεπληροφορημένοι ἐν παντὶ θελήματι τοῦ θεοῦ.]" 
"Col","04","13","02TZ","[μαρτυρῶ γὰρ αὐτῷ ὅτι ἔχει πολὺν πόνον ὑπὲρ ὑμῶν καὶ τῶν ἐν Λαοδικίᾳ καὶ τῶν ἐν Ἱεραπόλει.]" 
"Col","04","14","02TZ","ἀσπάζεται ὑμᾶς Λουκᾶς καὶ Δημᾶς." 
"Col","04","16","02TZ","[καὶ ὅταν ἀναγνωσθῇ παρ᾽ ὑμῖν ἡ ἐπιστολή ποιήσατε ἵνα καὶ ἐν τῇ Λαοδικέων ἐκκλησίᾳ ἀναγνωσθῇ καὶ τὴν ἐκ Λαοδικίας ἵνα καὶ ὑμεῖς ἀναγνῶτε.]" 
"Phi","00","00","02TZ","πρὸς Φιλιππησίους." 
"Phi","01","14","02TZ","[καὶ τοὺς πλείονας τῶν ἀδελφῶν ἐν κυρίῳ πεποιθότας τοῖς δεσμοῖς μου περισσοτέρως τολμᾶν ἀφόβως τὸν λόγον τοῦ θεοῦ λαλεῖν.]" 
"Phi","01","15","02TZ","[τινὲς μὲν καὶ διὰ φθόνον καὶ ἔριν] τινὲς δὲ καὶ δι᾽ (οἴησιν) [] λόγου·" 
"Phi","01","16a","02TZ","[οἱ μὲν ἐξ ἀγάπης]" 
"Phi","01","17","02TZ","οἱ δὲ ἐξ ἐριθείας ἤδη δὲ καὶ τινες ἐκ (μίσους) τὸν Χριστὸν κηρύσσουσιν." 
"Phi","01","18a","02TZ","οὐδέν μοι διαφέρει εἴτε προφάσει εἴτε ἀληθείᾳ Χριστὸς καταγγέλλεται." 
"Phi","02","06","02TZ","[ὃς ἐν μορφῇ θεοῦ ὑπάρχων οὐχ ἁρπαγμὸν ἡγήσατο τὸ εἶναι ἴσα θεῷ]" 
"Phi","02","07","02TZ","[ἀλλὰ ἑαυτὸν ἐκένωσεν μορφὴν δούλου λαβών ἐν ὁμοιώματι] ἀνθρώπου γενόμενος [καὶ σχήματι] εὑρεθεὶς ἄνθρωπος." 
"Phi","02","08","02TZ","[ἐταπείνωσεν ἑαυτὸν γενόμενος ὑπήκοος μέχρι θανάτου θανάτου δὲ σταυροῦ.]" 
"Phi","03","04","02TZ","[καίπερ ἐγὼ ἔχων πεποίθησιν καὶ ἐν σαρκί. εἴ τις δοκεῖ ἄλλος πεποιθέναι ἐν σαρκί ἐγὼ μᾶλλον]" 
"Phi","03","05","02TZ","[περιτομῇ ὀκταήμερος ἐκ γένους Ἰσραήλ φυλῆς Βενιαμείν Ἑβραῖος ἐξ Ἑβραίων κατὰ νόμον Φαρισαῖος]" 
"Phi","03","07","02TZ","[ἅτινα ἦν μοι κέρδη ταῦτα ἥγημαι διὰ τὸν Χριστὸν ζημίαν.]" 
"Phi","03","08","02TZ","[ἀλλὰ μενοῦνγε καὶ ἡγοῦμαι πάντα ζημίαν εἶναι διὰ τὸ ὑπερέχον τῆς γνώσεως Χριστοῦ Ἰησοῦ τοῦ κυρίου μου δι᾽ ὃν τὰ πάντα ἐζημιώθην καὶ ἡγοῦμαι σκύβαλα ἵνα Χριστὸν κερδήσω]" 
